"","subject","trial","offer1","offer2","ev1","ev2","ev3","ev4","teacher.ch","teacher.reveal","student.ch","student.follow","reward","PEcard","PEteacher","Qcard1","Qcard2","Qcard3","Qcard4","Qteacher.opp","Qteacher.follow","Rcard","Rteacher"
"V2897",8,289,1,3,0.5206,0.40567,0.50788,0.76831,3,0,3,1,1,0.790671621699599,0.319128628277434,0.256322256629135,0.228927587595048,0.209328378300401,0.376460430289496,0.00404631630851907,0.680871371722566,0.491045971632271,0.786442511431404
"V2907",8,290,1,4,0.49347,0.41857,0.47486,0.75377,4,1,4,1,1,0.623539569710504,0.319128628277434,0.256322256629135,0.228927587595048,0.675101590539866,0.376460430289496,0.00404631630851907,0.680871371722566,0.295771600524009,0.786442511431404
"V29111",8,291,4,2,0.49336,0.38988,0.50317,0.76035,4,0,4,1,1,0.326268786919236,0.150498083693739,0.256322256629135,0.228927587595048,0.675101590539866,0.673731213080764,0.00404631630851907,0.849501916306261,0.351701584525241,0.713265193430038
"V2928",8,292,1,4,0.47935,0.39098,0.49005,0.76243,4,1,4,1,1,0.134068565277054,0.150498083693739,0.256322256629135,0.228927587595048,0.675101590539866,0.865931434722946,0.00404631630851907,0.849501916306261,0.574918503464087,0.713265193430038
"V2937",8,293,2,1,0.5225,0.33679,0.44522,0.75822,1,0,1,1,1,0.743677743370865,0.0709734921550103,0.256322256629135,0.228927587595048,0.675101590539866,0.929848256178424,0.00404631630851907,0.92902650784499,0.77663599815034,0.807698558655352
"V2947",8,294,1,3,0.5382,0.33325,0.45874,0.75375,1,0,1,1,0,-0.694412055092203,-0.92902650784499,0.694412055092203,0.228927587595048,0.675101590539866,0.929848256178424,0.00404631630851907,0.92902650784499,0.41597716441237,0.807698558655352
"V2957",8,295,2,3,0.51084,0.32881,0.48242,0.77247,3,0,3,1,1,0.324898409460134,0.0709734921550103,0.285343960776573,0.228927587595048,0.675101590539866,0.929848256178424,0.00404631630851907,0.92902650784499,0.339460163251943,0.807698558655352
"V2967",8,296,3,4,0.51642,0.30785,0.49061,0.76785,4,1,4,1,0,-0.929848256178424,-0.92902650784499,0.285343960776573,0.228927587595048,0.866494542648668,0.929848256178424,0.00404631630851907,0.92902650784499,0.572112188481756,0.807698558655352
"V2977",8,297,1,3,0.49863,0.29247,0.5452,0.8,3,0,1,0,0,-0.285343960776573,-0.00404631630851907,0.285343960776573,0.228927587595048,0.866494542648668,0.486545645696799,0.00404631630851907,0.438120233480927,0.22417506111616,0.297032815919606
"V2987",8,298,1,4,0.5141,0.32488,0.5513,0.76986,4,0,4,1,1,0.513454354303201,0.561879766519073,0.117251962080139,0.228927587595048,0.866494542648668,0.486545645696799,0.00404631630851907,0.438120233480927,0.564155122026422,0.297032815919606
"V2997",8,299,4,1,0.49298,0.27065,0.54298,0.78724,4,0,4,1,1,0.210985823273761,0.561879766519073,0.117251962080139,0.228927587595048,0.866494542648668,0.789014176726239,0.00404631630851907,0.438120233480927,0.510359611767127,0.297032815919606
"V3007",8,300,4,1,0.47724,0.2575,0.55107,0.77298,4,1,4,1,1,0.0866971275039965,0.561879766519073,0.117251962080139,0.228927587595048,0.866494542648668,0.913302872496004,0.00404631630851907,0.438120233480927,0.703510824956485,0.297032815919606
"V1130",9,1,3,1,0.59,0.73,0.63,0.64,3,1,3,1,1,1,1,0,0,0,0,0,0,0,1
"V2130",9,2,4,1,0.60855,0.69477,0.65914,0.57178,1,0,1,1,1,1,0.624639580075507,0,0,0.223616988312513,0,0,0.375360419924493,0,0.580702847697866
"V329",9,3,1,4,0.59986,0.70981,0.66394,0.58403,1,0,1,1,0,-0.354904228893037,-0.375360419924493,0.354904228893037,0,0.223616988312513,0,0,0.375360419924493,0,0.580702847697866
"V429",9,4,4,3,0.57414,0.68167,0.66388,0.57426,3,0,3,1,1,0.776383011687487,0.624639580075507,0.228947217206876,0,0.223616988312513,0,0,0.375360419924493,0.270486819787298,0.580702847697866
"V529",9,5,3,2,0.54503,0.66103,0.66765,0.52334,2,1,2,1,1,1,0.624639580075507,0.228947217206876,0,0.499158602401115,0,0,0.375360419924493,0.25083443292104,0.580702847697866
"V629",9,6,3,2,0.50689,0.68721,0.66839,0.58495,2,0,2,1,0,-0.223616988312513,-0.609825395003094,0.228947217206876,0.223616988312513,0.499158602401115,0,0,0.609825395003094,0.145660269497927,0.494603352485684
"V729",9,7,1,3,0.51806,0.70422,0.64912,0.62316,3,1,3,1,1,0.500841397598885,0.390174604996906,0.228947217206876,0.144254373508078,0.499158602401115,0,0,0.609825395003094,0.410120519190202,0.494603352485684
"V829",9,8,4,1,0.51453,0.66169,0.6088,0.60968,4,1,4,1,0,0,-0.756281498578606,0.228947217206876,0.144254373508078,0.611155247354408,0,0,0.756281498578606,0.447453933926978,0.54291562679567
"V929",9,9,3,1,0.52168,0.60452,0.58948,0.5992,3,1,3,1,1,0.388844752645592,0.527596642308984,0.228947217206876,0.144254373508078,0.611155247354408,0,0,0.472403357691016,0.679134925947143,0.417463124149251
"V1029",9,10,2,3,0.5375,0.5986,0.55133,0.60165,2,1,2,1,1,0.855745626491923,0.329557745101131,0.228947217206876,0.144254373508078,0.698107539862139,0,0,0.670442254898869,0.650631240298795,0.440499407620127
"V1138",9,11,4,2,0.59168,0.59034,0.55323,0.62418,4,1,2,0,1,0.664386366734194,1,0.228947217206876,0.335613633265806,0.698107539862139,0,0,0.794145188489398,0.43830886206177,0.536913788676348
"V1229",9,12,3,2,0.5644,0.52893,0.5739,0.61034,3,0,3,1,1,0.301892460137861,0.205854811510602,0.228947217206876,0.584355138968571,0.698107539862139,0,0.375360419924493,0.794145188489398,0.395249045072606,0.311787366052606
"V1329",9,13,3,4,0.61124,0.50395,0.57059,0.57205,4,1,3,0,1,0.194749549364011,0.624639580075507,0.228947217206876,0.584355138968571,0.805250450635989,0,0.375360419924493,0.794145188489398,0.522236749488368,0.311787366052606
"V1429",9,14,2,1,0.59515,0.50663,0.55866,0.60242,1,1,2,0,0,-0.584355138968571,-0.609825395003094,0.228947217206876,0.584355138968571,0.878163289564124,0,0.609825395003094,0.794145188489398,0.640903588442053,0.338443366504238
"V1529",9,15,2,1,0.59646,0.49114,0.58417,0.55222,1,0,1,1,1,0.771052782793124,0.205854811510602,0.228947217206876,0.365576752761343,0.878163289564124,0,0.380921078654113,0.794145188489398,0.546453245507576,0.360134127489276
"V1629",9,16,2,1,0.59755,0.50503,0.60024,0.56968,1,0,1,1,1,0.4974028894801,0.205854811510602,0.5025971105199,0.365576752761343,0.878163289564124,0,0.380921078654113,0.794145188489398,0.413323872002332,0.360134127489276
"V1729",9,17,2,3,0.59434,0.52875,0.59991,0.52079,3,1,3,1,0,-0.878163289564124,-0.794145188489398,0.679127499460004,0.365576752761343,0.878163289564124,0,0.380921078654113,0.794145188489398,0.450755886689537,0.360134127489276
"V1829",9,18,3,1,0.59156,0.509,0.5763,0.5114,1,1,1,1,1,0.320872500539996,0.503945482942998,0.679127499460004,0.365576752761343,0.681791059505185,0,0.380921078654113,0.496054517057002,0.312841012748814,0.295445249640297
"V1929",9,19,4,3,0.57219,0.50398,0.60982,0.54186,3,0,3,1,0,-0.681791059505185,-0.685215705153537,0.750880041663063,0.365576752761343,0.681791059505185,0,0.380921078654113,0.685215705153537,0.466423893553569,0.379560144193539
"V2029",9,20,2,3,0.61166,0.48795,0.61674,0.59116,3,1,3,1,1,0.56017947073467,0.314784294846463,0.750880041663063,0.365576752761343,0.43982052926533,0,0.380921078654113,0.685215705153537,0.404277785807439,0.379560144193539
"V2138",9,21,1,2,0.626,0.46267,0.63552,0.61515,1,1,1,1,0,-0.750880041663063,-0.803373270252741,0.750880041663063,0.365576752761343,0.565086175425515,0,0.380921078654113,0.803373270252741,0.419180756924338,0.507720650489377
"V2229",9,22,3,2,0.6168,0.44465,0.64472,0.634,3,0,3,1,1,0.434913824574485,0.498181257825441,0.582970508162394,0.365576752761343,0.565086175425515,0,0.380921078654113,0.501818742174559,0.347874748358414,0.377279855423701
"V2329",9,23,2,1,0.62828,0.40493,0.63783,0.59901,1,0,1,1,1,0.417029491837606,0.498181257825441,0.582970508162394,0.365576752761343,0.719438930971044,0,0.380921078654113,0.501818742174559,0.438950881175132,0.377279855423701
"V2429",9,24,3,4,0.59664,0.42385,0.6338,0.60168,4,1,3,0,0,-0.719438930971044,-0.380921078654113,0.730976038388675,0.365576752761343,0.719438930971044,0,0.380921078654113,0.501818742174559,0.499337900646507,0.377279855423701
"V2529",9,25,2,3,0.58137,0.4501,0.61148,0.55569,3,0,3,1,0,-0.450086138814006,-0.501818742174559,0.730976038388675,0.365576752761343,0.450086138814006,0,0.237938382612414,0.501818742174559,0.407605398159584,0.47866551519419
"V2629",9,26,1,3,0.59153,0.46205,0.61056,0.61173,1,1,1,1,0,-0.730976038388675,-0.501818742174559,0.730976038388675,0.365576752761343,0.290348664782777,0,0.237938382612414,0.501818742174559,0.467274931455051,0.47866551519419
"V2729",9,27,4,3,0.59209,0.45165,0.61382,0.60044,3,1,3,1,1,0.709651335217223,0.686544151614064,0.567517378155587,0.365576752761343,0.290348664782777,0,0.237938382612414,0.313455848385936,0.384148864358441,0.486848410504535
"V2829",9,28,3,1,0.62092,0.4144,0.58598,0.5985,1,1,3,0,1,0.550961240883994,0.762061617387586,0.567517378155587,0.365576752761343,0.449038759116006,0,0.237938382612414,0.571157349432496,0.344818707790993,0.414145402977835
"V2929",9,29,1,3,0.60553,0.40904,0.58579,0.6322,1,0,3,0,1,0.344685291371355,0.476013848676643,0.567517378155587,0.365576752761343,0.655314708628645,0,0.523986151323357,0.571157349432496,0.388517878524353,0.34026230112297
"V308",9,30,3,2,0.62351,0.3783,0.56046,0.62338,3,0,3,1,1,0.222355023826432,0.428842650567504,0.567517378155587,0.365576752761343,0.777644976173568,0,0.523986151323357,0.571157349432496,0.500385029630319,0.34026230112297
"V3112",9,31,2,1,0.67525,0.35958,0.54781,0.6112,1,0,2,0,0,-0.365576752761343,-0.523986151323357,0.567517378155587,0.365576752761343,0.856559714445181,0,0.523986151323357,0.571157349432496,0.616639335663345,0.34026230112297
"V3210",9,32,4,3,0.66982,0.29948,0.56741,0.58426,4,1,4,1,0,0,-0.571157349432496,0.567517378155587,0.235832017221358,0.856559714445181,0,0.523986151323357,0.571157349432496,0.624096079143666,0.34026230112297
"V338",9,33,2,3,0.69644,0.32876,0.52133,0.61598,3,1,3,1,1,0.143440285554819,0.643232513093446,0.567517378155587,0.235832017221358,0.856559714445181,0,0.523986151323357,0.356767486906554,0.781711522697934,0.377403789394991
"V348",9,34,1,2,0.66794,0.29555,0.51182,0.59208,1,1,1,1,1,0.432482621844413,0.401788486869603,0.567517378155587,0.235832017221358,0.888635399103636,0,0.523986151323357,0.598211513130397,0.813095156352518,0.368751046527544
"V358",9,35,2,3,0.62313,0.3102,0.53021,0.60231,3,1,2,0,0,-0.235832017221358,-0.523986151323357,0.664227839549934,0.235832017221358,0.888635399103636,0,0.523986151323357,0.749027008282598,0.71012509328586,0.464963166740039
"V368",9,36,1,4,0.61142,0.33093,0.53967,0.5842,1,1,1,1,1,0.335772160450066,0.250972991717402,0.664227839549934,0.147538196044817,0.888635399103636,0,0.327302489528003,0.749027008282598,0.732785122952363,0.469596686207054
"V378",9,37,2,1,0.62674,0.30782,0.50651,0.58535,1,1,1,1,1,0.260687801171036,0.156767664156652,0.739312198828964,0.147538196044817,0.888635399103636,0,0.327302489528003,0.843232335843348,0.704039249252154,0.586761024520197
"V388",9,38,2,3,0.63389,0.27569,0.5483,0.57603,3,0,3,1,1,0.111364600896364,0.0979232879082291,0.797606419816642,0.147538196044817,0.888635399103636,0,0.327302489528003,0.902076712091771,0.718829096563007,0.694298715005188
"V398",9,39,3,1,0.65477,0.27343,0.49715,0.53205,1,1,1,1,0,-0.797606419816642,-0.902076712091771,0.797606419816642,0.147538196044817,0.928159166910741,0,0.327302489528003,0.902076712091771,0.790028395661248,0.694298715005188
"V408",9,40,3,1,0.68273,0.24817,0.55616,0.53199,1,0,1,1,1,0.380751925641481,0.436527181363102,0.619248074358519,0.147538196044817,0.928159166910741,0,0.327302489528003,0.563472818636898,0.543634790937779,0.444240196720465
"V4112",9,41,4,1,0.70691,0.23914,0.53713,0.5599,1,1,1,1,1,0.245621457072152,0.436527181363102,0.754378542927848,0.147538196044817,0.928159166910741,0,0.327302489528003,0.563472818636898,0.575339225352309,0.444240196720465
"V4210",9,42,3,4,0.68576,0.2,0.49724,0.58315,4,0,3,0,0,-0.928159166910741,-0.327302489528003,0.809303673423254,0.147538196044817,0.928159166910741,0,0.327302489528003,0.727327844741807,0.65040990136185,0.494234095551542
"V438",9,43,4,2,0.67643,0.21234,0.50894,0.56068,4,1,4,1,1,1,0.272672155258193,0.809303673423254,0.147538196044817,0.598751553488281,0,0.327302489528003,0.727327844741807,0.407817538625054,0.494234095551542
"V448",9,44,1,3,0.6791,0.23147,0.50577,0.56611,1,1,1,1,1,0.190696326576746,0.170321820558761,0.809303673423254,0.147538196044817,0.598751553488281,0.223616988312513,0.327302489528003,0.829678179441239,0.236820806020703,0.591969640806448
"V458",9,45,4,1,0.67626,0.25434,0.47932,0.59064,1,1,1,1,1,0.148053388345395,0.10638975047152,0.851946611654605,0.147538196044817,0.598751553488281,0.223616988312513,0.327302489528003,0.89361024952848,0.476861242064353,0.691640154133918
"V468",9,46,1,4,0.65117,0.23634,0.48081,0.57024,1,0,1,1,1,0.114946135534135,0.0664552490588685,0.885053864465865,0.147538196044817,0.598751553488281,0.223616988312513,0.327302489528003,0.933544750941132,0.634133469403739,0.776325639983048
"V478",9,47,1,3,0.66235,0.25642,0.51998,0.59656,1,1,3,0,1,0.401248446511719,0.672697510471997,0.925848734061842,0.147538196044817,0.598751553488281,0.223616988312513,0.327302489528003,0.933544750941132,0.739343676507815,0.776325639983048
"V488",9,48,4,2,0.6812,0.27087,0.52955,0.60031,4,0,2,0,0,-0.147538196044817,-0.579806509540933,0.925848734061842,0.147538196044817,0.748976103153296,0.223616988312513,0.579806509540933,0.933544750941132,0.680393799689613,0.588051511679515
"V498",9,49,3,4,0.70072,0.25684,0.53245,0.65109,4,0,4,1,1,0.776383011687487,0.0664552490588685,0.925848734061842,0.0951762663452612,0.748976103153296,0.223616988312513,0.579806509540933,0.933544750941132,0.752541423880478,0.588051511679515
"V508",9,50,3,4,0.71748,0.26541,0.53703,0.69591,4,1,4,1,1,0.500841397598885,0.0664552490588685,0.925848734061842,0.0951762663452612,0.748976103153296,0.499158602401115,0.579806509540933,0.933544750941132,0.530764914263817,0.588051511679515
"V5112",9,51,2,1,0.6572,0.26841,0.52474,0.67161,1,0,1,1,1,0.074151265938158,0.0415105788659448,0.925848734061842,0.0951762663452612,0.748976103153296,0.611155247354408,0.579806509540933,0.958489421134055,0.517512477705013,0.73291584304155
"V5210",9,52,3,2,0.62186,0.26389,0.51977,0.6605,3,0,3,1,1,0.251023896846704,0.0415105788659448,0.952165331921067,0.0951762663452612,0.748976103153296,0.611155247354408,0.579806509540933,0.958489421134055,0.688726707177145,0.73291584304155
"V538",9,53,2,4,0.63145,0.25089,0.51782,0.6843,4,1,4,1,1,0.388844752645592,0.0415105788659448,0.952165331921067,0.0951762663452612,0.838065545697401,0.611155247354408,0.579806509540933,0.958489421134055,0.713989107337869,0.73291584304155
"V548",9,54,4,2,0.60271,0.26098,0.50662,0.67866,4,0,4,1,0,-0.698107539862139,-0.974070849448485,0.952165331921067,0.0951762663452612,0.838065545697401,0.698107539862139,0.579806509540933,0.974070849448485,0.670871162686567,0.827498201970341
"V558",9,55,1,3,0.61449,0.26862,0.5144,0.69237,1,1,1,1,1,0.0478346680789334,0.025929150551515,0.952165331921067,0.0951762663452612,0.838065545697401,0.450346221742951,0.579806509540933,0.974070849448485,0.516159443447759,0.827498201970341
"V568",9,56,1,3,0.62758,0.29197,0.50699,0.70846,1,1,1,1,1,0.0371380236661936,0.0161963737122129,0.962861976333806,0.0951762663452612,0.838065545697401,0.450346221742951,0.579806509540933,0.983803626287787,0.698975470871578,0.888955695663311
"V578",9,57,2,4,0.66966,0.27339,0.51061,0.71944,4,1,2,0,0,-0.0951762663452612,-0.579806509540933,0.97116666933792,0.0951762663452612,0.838065545697401,0.450346221742951,0.579806509540933,0.989883103925657,0.809622331142852,0.928725162875904
"V588",9,58,1,2,0.71685,0.24231,0.54461,0.72435,1,0,1,1,0,-0.97116666933792,-0.989883103925657,0.97116666933792,0.0595429526843275,0.838065545697401,0.450346221742951,0.362170094644694,0.989883103925657,0.849540008111255,0.715499280776083
"V598",9,59,2,3,0.70001,0.22314,0.52952,0.69492,3,0,3,1,0,-0.838065545697401,-0.989883103925657,0.626495511429926,0.0595429526843275,0.838065545697401,0.450346221742951,0.362170094644694,0.989883103925657,0.505420035381471,0.715499280776083
"V608",9,60,1,3,0.69174,0.20632,0.56946,0.72473,1,1,1,1,1,0.373504488570074,0.0101168960743426,0.626495511429926,0.0595429526843275,0.540632539439842,0.450346221742951,0.362170094644694,0.989883103925657,0.361397509378256,0.715499280776083
"V6112",9,61,3,2,0.69175,0.21145,0.58083,0.75133,3,1,2,0,0,-0.0595429526843275,-0.362170094644694,0.710017460285171,0.0595429526843275,0.540632539439842,0.450346221742951,0.362170094644694,0.993680586284455,0.472552346719506,0.830547636460472
"V6210",9,62,3,4,0.71231,0.2,0.54793,0.73827,4,1,4,1,1,0.549653778257049,0.0063194137155449,0.710017460285171,0.0372504968991631,0.540632539439842,0.450346221742951,0.226225775834768,0.993680586284455,0.668743455228261,0.749741640609948
"V638",9,63,4,3,0.73454,0.22608,0.52928,0.74656,4,0,4,1,1,0.426741855748613,0.00394735592960138,0.710017460285171,0.0372504968991631,0.540632539439842,0.573258144251387,0.226225775834768,0.996052644070399,0.577170117157207,0.852024545866853
"V648",9,64,2,3,0.72718,0.23513,0.55995,0.73579,3,1,3,1,0,-0.540632539439842,-0.996052644070399,0.710017460285171,0.0372504968991631,0.540632539439842,0.724710633502232,0.226225775834768,0.996052644070399,0.575529838057913,0.852024545866853
"V658",9,65,3,1,0.77817,0.22204,0.54814,0.7547,1,1,1,1,1,0.289982539714829,0.377826094674768,0.710017460285171,0.0372504968991631,0.419737919186559,0.724710633502232,0.226225775834768,0.622173905325232,0.526823283968459,0.496428195193768
"V668",9,66,1,4,0.76459,0.2,0.53477,0.78407,4,0,4,1,0,-0.724710633502232,-0.763994866880784,0.774862482479415,0.0372504968991631,0.419737919186559,0.724710633502232,0.226225775834768,0.763994866880784,0.603636080416391,0.549153013366101
"V678",9,67,4,2,0.7619,0.2,0.54964,0.76729,4,0,4,1,1,0.532492235051462,0.236005133119216,0.774862482479415,0.0372504968991631,0.419737919186559,0.467507764948538,0.226225775834768,0.763994866880784,0.465961238302549,0.549153013366101
"V688",9,68,3,2,0.79957,0.2,0.58321,0.8,3,0,3,1,0,-0.419737919186559,-0.763994866880784,0.774862482479415,0.0372504968991631,0.419737919186559,0.656491511021007,0.226225775834768,0.763994866880784,0.466609692521172,0.549153013366101
"V698",9,69,4,3,0.73978,0.2,0.58569,0.8,4,1,4,1,1,0.343508488978993,0.236005133119216,0.774862482479415,0.0372504968991631,0.270771156640485,0.656491511021007,0.226225775834768,0.763994866880784,0.514263815284457,0.549153013366101
"V708",9,70,3,2,0.74956,0.20346,0.55872,0.8,3,0,3,1,0,-0.270771156640485,-0.852581852752749,0.774862482479415,0.0372504968991631,0.270771156640485,0.733305844786272,0.226225775834768,0.852581852752749,0.573899483085286,0.63923559074012
"V7112",9,71,2,1,0.76764,0.24754,0.54518,0.78581,1,0,1,1,0,-0.774862482479415,-0.852581852752749,0.774862482479415,0.0372504968991631,0.174673328086518,0.733305844786272,0.226225775834768,0.852581852752749,0.639028641517183,0.63923559074012
"V7210",9,72,4,2,0.78366,0.23034,0.56055,0.78864,4,1,4,1,0,-0.733305844786272,-0.852581852752749,0.499860510636914,0.0372504968991631,0.174673328086518,0.733305844786272,0.226225775834768,0.852581852752749,0.46548527186228,0.63923559074012
"V738",9,73,4,2,0.75914,0.22687,0.57047,0.76987,4,1,2,0,0,-0.0372504968991631,-0.226225775834768,0.499860510636914,0.0372504968991631,0.174673328086518,0.569326200263202,0.226225775834768,0.532556370483475,0.382132722748581,0.433017937231044
"V748",9,74,3,1,0.75787,0.2,0.56401,0.73595,1,1,1,1,0,-0.499860510636914,-0.532556370483475,0.499860510636914,0.0233041771809847,0.174673328086518,0.569326200263202,0.141309573619685,0.532556370483475,0.625583685329115,0.575896077971598
"V758",9,75,2,4,0.77618,0.2,0.59619,0.71397,4,1,4,1,0,-0.569326200263202,-0.332655787625334,0.388083208671932,0.0233041771809847,0.174673328086518,0.569326200263202,0.141309573619685,0.332655787625334,0.572985291187729,0.530422275174192
"V768",9,76,2,1,0.8,0.2,0.57751,0.69525,1,1,1,1,1,0.611916791328068,0.792210028508024,0.388083208671932,0.0233041771809847,0.174673328086518,0.442015189992938,0.141309573619685,0.207789971491976,0.513314488082484,0.587833253530042
"V778",9,77,4,3,0.7824,0.2,0.57445,0.63913,4,0,4,1,0,-0.442015189992938,-0.505154260461142,0.524918198646571,0.0233041771809847,0.174673328086518,0.442015189992938,0.141309573619685,0.505154260461142,0.460805369246487,0.428482187619924
"V788",9,78,2,4,0.77048,0.2,0.6179,0.65761,4,0,4,1,1,0.714857870170515,0.494845739538858,0.524918198646571,0.0233041771809847,0.174673328086518,0.285142129829485,0.141309573619685,0.505154260461142,0.50155243201971,0.428482187619924
"V798",9,79,1,4,0.74938,0.2,0.67849,0.68064,1,0,1,1,1,0.475081801353429,0.494845739538858,0.524918198646571,0.0233041771809847,0.174673328086518,0.538848211010471,0.141309573619685,0.505154260461142,0.410812208582504,0.428482187619924
"V808",9,80,4,2,0.77363,0.21982,0.65113,0.6613,4,0,4,1,1,0.461151788989529,0.494845739538858,0.693526739017025,0.0233041771809847,0.174673328086518,0.538848211010471,0.141309573619685,0.505154260461142,0.458656525276983,0.428482187619924
"V8112",9,81,2,1,0.77415,0.24204,0.63744,0.65924,1,0,1,1,1,0.306473260982975,0.494845739538858,0.693526739017025,0.0233041771809847,0.174673328086518,0.702512931084444,0.141309573619685,0.505154260461142,0.492280670743342,0.428482187619924
"V8210",9,82,2,4,0.78524,0.2769,0.66942,0.64607,4,1,4,1,1,0.297487068915556,0.494845739538858,0.802295395382522,0.0233041771809847,0.174673328086518,0.702512931084444,0.141309573619685,0.505154260461142,0.576662574082498,0.428482187619924
"V838",9,83,3,2,0.78071,0.25974,0.6548,0.63886,3,0,3,1,1,0.825326671913482,0.309100234947706,0.802295395382522,0.0233041771809847,0.174673328086518,0.769036093497258,0.141309573619685,0.690899765052294,0.629431270389621,0.460630569423349
"V848",9,84,4,2,0.76741,0.23493,0.64936,0.60633,4,0,4,1,0,-0.769036093497258,-0.690899765052294,0.802295395382522,0.0233041771809847,0.467585254166829,0.769036093497258,0.141309573619685,0.690899765052294,0.438752560195152,0.460630569423349
"V858",9,85,2,4,0.78985,0.23181,0.63738,0.65108,4,1,4,1,0,-0.4961019317437,-0.690899765052294,0.802295395382522,0.0233041771809847,0.467585254166829,0.4961019317437,0.141309573619685,0.690899765052294,0.35162736942123,0.460630569423349
"V868",9,86,3,1,0.78084,0.25346,0.627,0.63768,1,1,3,0,1,0.532414745833171,0.858690426380315,0.802295395382522,0.0233041771809847,0.467585254166829,0.385165111871154,0.141309573619685,0.431563339116531,0.415474039821831,0.397094331690322
"V878",9,87,1,2,0.75456,0.28623,0.62445,0.58571,1,0,1,1,0,-0.802295395382522,-0.431563339116531,0.802295395382522,0.0233041771809847,0.66691752852983,0.385165111871154,0.463627972650942,0.431563339116531,0.437324123599695,0.289844511029014
"V888",9,88,2,4,0.77605,0.2771,0.66844,0.61626,4,1,4,1,1,0.614834888128846,0.568436660883469,0.517557366739854,0.0233041771809847,0.66691752852983,0.385165111871154,0.463627972650942,0.431563339116531,0.336852341654444,0.289844511029014
"V898",9,89,1,2,0.72869,0.29732,0.70248,0.58449,1,0,1,1,1,0.482442633260146,0.355068037153773,0.517557366739854,0.0233041771809847,0.66691752852983,0.522652637863987,0.463627972650942,0.644931962846227,0.357109748626138,0.349266812073706
"V908",9,90,1,2,0.76332,0.29277,0.73695,0.58729,1,1,1,1,1,0.311221702517828,0.355068037153773,0.688778297482172,0.0233041771809847,0.66691752852983,0.522652637863987,0.463627972650942,0.644931962846227,0.424384977994879,0.349266812073706
"V9112",9,91,4,2,0.73392,0.30736,0.74432,0.57508,4,1,2,0,1,0.976695822819015,0.536372027349058,0.758372757296702,0.0233041771809847,0.66691752852983,0.522652637863987,0.463627972650942,0.778210450374033,0.535244343943609,0.473238367827605
"V9210",9,92,1,4,0.72678,0.27881,0.75857,0.61484,1,1,4,0,1,0.477347362136013,0.335039197927564,0.758372757296702,0.388972110398523,0.66691752852983,0.522652637863987,0.664960802072436,0.778210450374033,0.320589289870961,0.469208756497532
"V938",9,93,4,1,0.70428,0.29417,0.75676,0.59708,1,1,1,1,1,0.241627242703298,0.221789549625967,0.758372757296702,0.388972110398523,0.66691752852983,0.701368077472727,0.790721256097692,0.778210450374033,0.405313876269072,0.551287031764407
"V948",9,94,4,1,0.71249,0.26901,0.73719,0.5903,1,1,4,0,0,-0.701368077472727,-0.790721256097692,0.81240471360427,0.388972110398523,0.66691752852983,0.701368077472727,0.790721256097692,0.8614614688565,0.553350459678935,0.646435374978088
"V958",9,95,1,4,0.67741,0.26978,0.73871,0.62204,1,1,1,1,1,0.18759528639573,0.1385385311435,0.81240471360427,0.388972110398523,0.66691752852983,0.438780883668648,0.49391579336564,0.8614614688565,0.446547702412678,0.463136844458019
"V968",9,96,1,3,0.72446,0.29658,0.73833,0.62609,3,1,3,1,1,0.33308247147017,0.0865366499177533,0.854354206569707,0.388972110398523,0.66691752852983,0.438780883668648,0.49391579336564,0.913463350082247,0.599950505355083,0.630153225160119
"V978",9,97,1,3,0.74163,0.29956,0.74632,0.60881,1,0,1,1,1,0.145645793430293,0.0540542166657666,0.854354206569707,0.388972110398523,0.741400427659678,0.438780883668648,0.49391579336564,0.945945783334233,0.628029587470405,0.748944353758329
"V988",9,98,1,3,0.73042,0.32884,0.75333,0.59223,3,1,3,1,1,0.258599572340322,0.0540542166657666,0.9060445145786,0.388972110398523,0.741400427659678,0.438780883668648,0.49391579336564,0.945945783334233,0.722926855754607,0.748944353758329
"V998",9,99,3,2,0.73984,0.33698,0.76895,0.59646,3,1,3,1,1,0.200772314794675,0.0337644031994149,0.9060445145786,0.388972110398523,0.799227685205325,0.438780883668648,0.49391579336564,0.966235596800585,0.730672771847252,0.831546492178955
"V1008",9,100,4,2,0.71415,0.29633,0.79782,0.59879,4,0,4,1,1,0.561219116331352,0.0210905826359826,0.9060445145786,0.388972110398523,0.844123785576242,0.438780883668648,0.49391579336564,0.978909417364017,0.759417651794612,0.888021250192929
"V10112",9,101,1,3,0.67902,0.28671,0.76457,0.61639,3,1,3,1,1,0.155876214423758,0.0210905826359826,0.9060445145786,0.388972110398523,0.844123785576242,0.637959921390258,0.49391579336564,0.978909417364017,0.624975567996036,0.888021250192929
"V10210",9,102,4,1,0.71098,0.26849,0.76799,0.64874,1,1,1,1,1,0.0939554854214004,0.0131740126812879,0.9060445145786,0.388972110398523,0.878980355195238,0.637959921390258,0.49391579336564,0.986825987318712,0.716863791559504,0.926130399865726
"V1038",9,103,3,2,0.72772,0.26927,0.76234,0.66255,3,1,3,1,0,-0.878980355195238,-0.991770990250851,0.927054557263973,0.388972110398523,0.878980355195238,0.637959921390258,0.49391579336564,0.991770990250851,0.79618672999187,0.951579886842068
